window_type,anchor_time,window_start,window_end,trades,total_return_pct,max_drawdown_pct,profit_factor,win_rate,trailing_consec_losses,max_consec_losses_in_window,stop_exit_freq,avg_trade_return
trade_10,2024-05-03T20:00:00+00:00,2024-01-08T20:00:00+00:00,2024-05-03T20:00:00+00:00,10,-0.025014840386340942,0.030010442209041255,0.4356048163833984,0.2,0,7,1.0,-0.002503058418936115
trade_10,2024-05-13T08:00:00+00:00,2024-01-08T20:00:00+00:00,2024-05-13T08:00:00+00:00,10,-0.016766166941584948,0.030502634888494282,0.5364752606017695,0.2,1,7,1.0,-0.0016691815620036242
trade_10,2024-05-15T16:00:00+00:00,2024-03-06T12:00:00+00:00,2024-05-15T16:00:00+00:00,10,-0.02890595970247345,0.03050263488849403,0.1887518109596235,0.2,0,7,1.0,-0.002921355440732267
trade_10,2024-05-29T16:00:00+00:00,2024-03-10T04:00:00+00:00,2024-05-29T16:00:00+00:00,10,-0.03407784008671355,0.03407784008671355,0.16449853889610125,0.2,1,6,1.0,-0.00345228750484051
trade_10,2024-06-14T16:00:00+00:00,2024-03-25T16:00:00+00:00,2024-06-14T16:00:00+00:00,10,-0.03634007740849432,0.03634007740849432,0.15570237261429706,0.2,2,5,1.0,-0.0036857181889629388
trade_10,2024-06-17T16:00:00+00:00,2024-03-21T00:00:00+00:00,2024-06-17T16:00:00+00:00,10,-0.03921903733331489,0.03921903733331489,0.14580215152466813,0.2,3,4,1.0,-0.003982138198993332
trade_10,2024-06-27T12:00:00+00:00,2024-04-07T04:00:00+00:00,2024-06-27T12:00:00+00:00,10,-0.04347186583011986,0.04347186583011986,0.13318625808588808,0.2,4,4,1.0,-0.004423725371658852
trade_10,2024-07-08T08:00:00+00:00,2024-04-25T12:00:00+00:00,2024-07-08T08:00:00+00:00,10,-0.021777617269452376,0.04026909360284825,0.5464564690765709,0.3,0,4,1.0,-0.0021632741955987063
trade_10,2024-07-10T04:00:00+00:00,2024-04-24T20:00:00+00:00,2024-07-10T04:00:00+00:00,10,-0.004291836857082121,0.0355092098441683,0.9008200213491853,0.4,0,4,1.0,-0.000390625634377402
trade_10,2024-07-29T16:00:00+00:00,2024-04-29T12:00:00+00:00,2024-07-29T16:00:00+00:00,10,-0.003185628459194234,0.03550920984416824,0.9269209576680185,0.4,1,4,1.0,-0.0002797208926172357
trade_10,2024-08-08T20:00:00+00:00,2024-05-09T00:00:00+00:00,2024-08-08T20:00:00+00:00,10,0.032253354685266133,0.03550920984416839,1.8605317204635543,0.4,0,4,1.0,0.003293813017965194
trade_10,2024-08-20T00:00:00+00:00,2024-05-08T00:00:00+00:00,2024-08-20T00:00:00+00:00,10,0.029467933863439155,0.031256492275412634,1.7386970223733316,0.4,1,4,1.0,0.0030256004408736087
trade_10,2024-08-23T16:00:00+00:00,2024-05-27T16:00:00+00:00,2024-08-23T16:00:00+00:00,10,0.012700610965732606,0.031256492275412606,1.250635307033663,0.3,2,4,1.0,0.0013941812755110027
trade_10,2024-09-09T20:00:00+00:00,2024-06-12T16:00:00+00:00,2024-09-09T20:00:00+00:00,10,0.040216864574900146,0.023248585096186873,1.865885558168358,0.4,0,3,1.0,0.004088449588130745
trade_10,2024-09-17T12:00:00+00:00,2024-06-16T20:00:00+00:00,2024-09-17T12:00:00+00:00,10,0.03558176017612191,0.023248585096186842,1.7058144857471158,0.4,1,2,1.0,0.003645372587274977
trade_10,2024-09-19T00:00:00+00:00,2024-06-24T04:00:00+00:00,2024-09-19T00:00:00+00:00,10,0.032452283789448755,0.02871777083944926,1.6124831660009158,0.4,2,2,1.0,0.003346432901499983
trade_10,2024-10-09T12:00:00+00:00,2024-07-03T04:00:00+00:00,2024-10-09T12:00:00+00:00,10,0.03131375125851865,0.03638713273720958,1.5807948378000245,0.4,3,3,1.0,0.0032369082743870367
trade_10,2024-10-14T00:00:00+00:00,2024-07-03T04:00:00+00:00,2024-10-14T00:00:00+00:00,10,5.086965848644098e-05,0.04759429355610541,1.0218425093057293,0.3,4,4,1.0,0.00014713713465613188
trade_10,2024-10-21T12:00:00+00:00,2024-07-26T04:00:00+00:00,2024-10-21T12:00:00+00:00,10,0.009218515209642009,0.04759429355610561,1.1592105320042148,0.3,0,4,1.0,0.0010724858192018177
trade_10,2024-10-25T16:00:00+00:00,2024-08-01T00:00:00+00:00,2024-10-25T16:00:00+00:00,10,0.0012914382074780129,0.047594293556105706,1.0382265966356479,0.3,1,4,1.0,0.00028751172939546433
trade_10,2024-11-25T12:00:00+00:00,2024-08-15T08:00:00+00:00,2024-11-25T12:00:00+00:00,10,0.03275483131657375,0.04759429355610567,1.473095225675171,0.3,0,4,1.0,0.00355826671673306
trade_10,2024-12-02T16:00:00+00:00,2024-08-15T20:00:00+00:00,2024-12-02T16:00:00+00:00,10,0.031821838660303525,0.042668146531898515,1.4557618742127838,0.3,1,4,1.0,0.0034687133051895767
trade_10,2024-12-03T12:00:00+00:00,2024-08-27T12:00:00+00:00,2024-12-03T12:00:00+00:00,10,0.06122188696931885,0.04266814653189862,2.0215136456734513,0.4,0,4,1.0,0.006276255115503847
trade_10,2024-12-18T16:00:00+00:00,2024-09-16T16:00:00+00:00,2024-12-18T16:00:00+00:00,10,0.04593790344034221,0.04266814653189843,1.7827603489910224,0.4,0,4,1.0,0.004809337266688814
trade_10,2024-12-18T16:00:00+00:00,2024-09-16T00:00:00+00:00,2024-12-18T16:00:00+00:00,10,0.04803911092922908,0.03292884428185383,1.8423942573066965,0.4,1,3,1.0,0.00500820627951167
trade_10,2024-12-27T12:00:00+00:00,2024-10-07T04:00:00+00:00,2024-12-27T12:00:00+00:00,10,0.0496885027847207,0.020193080100842965,1.8917835578149584,0.4,2,2,1.0,0.005163419331885783
trade_10,2025-01-24T12:00:00+00:00,2024-10-10T00:00:00+00:00,2025-01-24T12:00:00+00:00,10,0.05424799105419642,0.023707412909789144,2.0439069476103984,0.4,3,3,1.0,0.005594355365472152
trade_10,2025-02-01T20:00:00+00:00,2024-10-11T20:00:00+00:00,2025-02-01T20:00:00+00:00,10,0.0589032006521355,0.030801197289783085,2.2251161639227095,0.4,4,4,1.0,0.006030786631312094
trade_10,2025-02-11T16:00:00+00:00,2024-10-24T20:00:00+00:00,2025-02-11T16:00:00+00:00,10,0.02313802936071796,0.04605432578462675,1.3987070995407955,0.3,5,5,1.0,0.0025901654710055923
trade_10,2025-02-12T20:00:00+00:00,2024-11-06T04:00:00+00:00,2025-02-12T20:00:00+00:00,10,0.05636950183257339,0.046054325784626746,2.028665972653231,0.4,0,5,1.0,0.005810626924789453
trade_10,2025-02-23T20:00:00+00:00,2024-11-29T12:00:00+00:00,2025-02-23T20:00:00+00:00,10,-0.03294170347541958,0.04605432578462659,0.5566044923467831,0.3,1,5,1.0,-0.0032661108156761833
trade_10,2025-03-02T12:00:00+00:00,2024-11-21T16:00:00+00:00,2025-03-02T12:00:00+00:00,10,-0.0002430549445381347,0.046054325784626614,1.012904597085315,0.4,0,5,1.0,8.266267590053347e-05
trade_10,2025-03-06T00:00:00+00:00,2024-12-11T20:00:00+00:00,2025-03-06T00:00:00+00:00,10,-0.028305842979229,0.046054325784626544,0.6508061928592171,0.3,1,5,1.0,-0.0027619344908992173
trade_10,2025-03-14T12:00:00+00:00,2024-12-12T04:00:00+00:00,2025-03-14T12:00:00+00:00,10,-0.04006872552713803,0.04605432578462654,0.5448546173155753,0.2,2,5,1.0,-0.0039771667870099866
trade_10,2025-03-19T08:00:00+00:00,2024-12-26T00:00:00+00:00,2025-03-19T08:00:00+00:00,10,-0.014556101429727408,0.0382814897395094,0.8309091569519315,0.3,0,4,1.0,-0.0013408921161737236
trade_10,2025-04-01T12:00:00+00:00,2025-01-19T12:00:00+00:00,2025-04-01T12:00:00+00:00,10,-0.0011378031162739832,0.02639422641191913,1.0006160227592515,0.4,0,3,1.0,4.132932303086063e-06
trade_10,2025-04-01T12:00:00+00:00,2025-01-29T20:00:00+00:00,2025-04-01T12:00:00+00:00,10,0.0009451623079201887,0.02320094257021322,1.0325965112231872,0.4,1,2,1.0,0.0002119187842909576
trade_10,2025-04-09T16:00:00+00:00,2025-02-03T20:00:00+00:00,2025-04-09T16:00:00+00:00,10,0.014109881743931352,0.02320094257021308,1.2628014659853004,0.5,0,2,1.0,0.001517591113247252
trade_10,2025-04-09T16:00:00+00:00,2025-02-02T00:00:00+00:00,2025-04-09T16:00:00+00:00,10,0.05630324131624942,0.023200942570213046,2.3360870353808636,0.6,0,2,1.0,0.0056127416042914945
trade_10,2025-05-12T16:00:00+00:00,2025-02-21T20:00:00+00:00,2025-05-12T16:00:00+00:00,10,0.04300832865848081,0.02320094257021312,2.029367843251612,0.6,0,2,1.0,0.004324251015796419
trade_10,2025-05-25T00:00:00+00:00,2025-02-21T20:00:00+00:00,2025-05-25T00:00:00+00:00,10,0.044651304693734684,0.023200942570213132,2.107019031100333,0.6,1,2,1.0,0.004479068478087128
trade_10,2025-06-05T16:00:00+00:00,2025-03-03T20:00:00+00:00,2025-06-05T16:00:00+00:00,10,0.00813010894977717,0.027351993554289886,1.171760539759977,0.5,2,2,1.0,0.0008995547107133834
trade_10,2025-06-12T12:00:00+00:00,2025-03-09T16:00:00+00:00,2025-06-12T12:00:00+00:00,10,0.028957676543505118,0.027351993554289793,1.7859824285914805,0.6,0,2,1.0,0.002934447418327031
trade_10,2025-06-12T20:00:00+00:00,2025-03-03T20:00:00+00:00,2025-06-12T20:00:00+00:00,10,0.03267182106552213,0.027351993554289782,1.9753846895790683,0.6,1,2,1.0,0.003292417697573523
trade_10,2025-06-17T12:00:00+00:00,2025-03-28T08:00:00+00:00,2025-06-17T12:00:00+00:00,10,0.00905996970757772,0.03165802764771816,1.2487626000977063,0.5,2,2,1.0,0.0009641380285519854
trade_10,2025-06-17T12:00:00+00:00,2025-03-28T08:00:00+00:00,2025-06-17T12:00:00+00:00,10,0.003114944882692816,0.03616878765684807,1.0862000059922836,0.4,3,3,1.0,0.00037424236806674424
trade_10,2025-07-15T00:00:00+00:00,2025-04-03T00:00:00+00:00,2025-07-15T00:00:00+00:00,10,0.023322260125757666,0.03616878765684826,1.5692789762300998,0.5,0,3,1.0,0.0023856593534241624
trade_10,2025-08-11T20:00:00+00:00,2025-04-03T00:00:00+00:00,2025-08-11T20:00:00+00:00,10,0.020584608242835145,0.036168787656848,1.5050708313071672,0.5,0,3,1.0,0.0021165843165840623
trade_10,2025-08-14T12:00:00+00:00,2025-05-07T00:00:00+00:00,2025-08-14T12:00:00+00:00,10,0.04905911564165777,0.03616878765684822,2.18762683559636,0.5,0,3,1.0,0.004976950119395944
trade_10,2025-08-25T08:00:00+00:00,2025-05-22T04:00:00+00:00,2025-08-25T08:00:00+00:00,10,0.02136997819678399,0.03616878765684828,1.3998485201561175,0.4,1,3,1.0,0.002308906019324644
trade_10,2025-09-02T08:00:00+00:00,2025-06-03T16:00:00+00:00,2025-09-02T08:00:00+00:00,10,0.04324405864000336,0.020868732280106328,2.048730555325434,0.5,0,3,1.0,0.004417081623330469
trade_10,2025-09-15T08:00:00+00:00,2025-06-06T16:00:00+00:00,2025-09-15T08:00:00+00:00,10,0.06061344319341555,0.015837835417162934,3.0069228182034555,0.6,0,3,1.0,0.006062188602344298
trade_10,2025-10-21T12:00:00+00:00,2025-06-10T00:00:00+00:00,2025-10-21T12:00:00+00:00,10,0.04131854370649046,0.018877231333338892,1.9802922124321347,0.5,1,3,1.0,0.004233305836379907
trade_10,2025-11-09T12:00:00+00:00,2025-06-16T20:00:00+00:00,2025-11-09T12:00:00+00:00,10,0.07461021250670208,0.018877231333339,2.9272548454839034,0.6,0,2,1.0,0.007415322585825225
trade_10,2025-11-09T20:00:00+00:00,2025-06-16T20:00:00+00:00,2025-11-09T20:00:00+00:00,10,0.0924150239038708,0.01887723133333893,3.7077584318858574,0.7,0,1,1.0,0.009063896778686142
trade_10,2025-11-24T20:00:00+00:00,2025-07-02T16:00:00+00:00,2025-11-24T20:00:00+00:00,10,0.11509054955840181,0.018877231333338795,4.862478395673434,0.8,0,1,1.0,0.011129952017566861
trade_10,2025-11-26T16:00:00+00:00,2025-08-07T12:00:00+00:00,2025-11-26T16:00:00+00:00,10,0.1242414757097372,0.018877231333338938,5.152568961055761,0.8,0,1,1.0,0.011965864543853292
trade_10,2025-12-02T12:00:00+00:00,2025-08-04T16:00:00+00:00,2025-12-02T12:00:00+00:00,10,0.11248262909407236,0.01887723133333898,4.015040750093725,0.7,1,1,1.0,0.010916686189788291
trade_10,2025-12-02T12:00:00+00:00,2025-08-22T16:00:00+00:00,2025-12-02T12:00:00+00:00,10,0.04881156195650416,0.018877231333338962,2.1440116651210297,0.6,2,2,1.0,0.00488534065599047
trade_10,2025-12-17T12:00:00+00:00,2025-08-24T20:00:00+00:00,2025-12-17T12:00:00+00:00,10,0.06202671458814768,0.017229702784520996,3.0213810709475792,0.6,3,3,1.0,0.0061253968959302015
trade_10,2025-12-19T12:00:00+00:00,2025-09-11T08:00:00+00:00,2025-12-19T12:00:00+00:00,10,0.06071141947104719,0.01722970278452087,2.980288375885748,0.6,0,3,1.0,0.006000873583431212
trade_10,2025-12-29T00:00:00+00:00,2025-10-16T20:00:00+00:00,2025-12-29T00:00:00+00:00,10,0.0487321623754009,0.019808553990220964,2.311383236532446,0.5,1,3,1.0,0.004866386689498151
